Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Pleasant,,,6.0,November 2021,"November 10, 2021",Queen Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,November 2021,"November 6, 2021",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,November 2021,"November 2, 2021",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,October 2021,"October 29, 2021",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,October 2021,"October 21, 2021",Queen Room,4,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Poor,,,3.0,August 2024,"August 10, 2024",King Romantic Suite with Jacuzzi,3,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,October 2021,"October 20, 2021",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,October 2021,"October 10, 2021",King Romantic Suite with Jacuzzi,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,August 2021,"October 2, 2021",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,September 2021,"September 30, 2021",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,September 2021,"September 29, 2021",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,September 2021,"September 13, 2021",Double Room with Two Double Beds,1,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,August 2021,"September 4, 2021",Queen Room,3,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,August 2021,"September 3, 2021",King Room - Disability Access,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,August 2021,"August 31, 2021",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,August 2021,"August 31, 2021",Queen Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,August 2024,"August 14, 2024",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,August 2024,"August 14, 2024",King Room - Disability Access,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,August 2024,"August 10, 2024",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,February 2024,"March 25, 2024",Double Room with Two Double Beds,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,March 2024,"March 10, 2024",Queen Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,November 2022,"November 14, 2022",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,September 2023,"September 17, 2023",King Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Poor,,,3.0,October 2023,"October 26, 2023",King Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,October 2023,"October 22, 2023",Double Room with Two Double Beds,1,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,October 2023,"October 10, 2023",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Bad,,,1.0,October 2023,"October 9, 2023",King Romantic Suite with Jacuzzi,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,September 2023,"October 9, 2023",King Room,2,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Poor,,,3.0,October 2023,"October 9, 2023",Queen Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,October 2023,"October 8, 2023",King Room - Disability Access,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,October 2023,"October 5, 2023",King Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,September 2023,"October 4, 2023",King Suite with Sofa Bed,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,September 2023,"September 28, 2023",King Romantic Suite with Jacuzzi,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,September 2023,"September 22, 2023",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Bad,,,1.0,September 2023,"September 20, 2023",Queen Room,2,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,September 2023,"September 18, 2023",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Poor,,,3.0,September 2023,"September 17, 2023",Double Room with Two Double Beds,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,October 2023,"October 30, 2023",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,September 2023,"September 16, 2023",Double Room with Two Double Beds,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,September 2023,"September 16, 2023",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,September 2023,"September 15, 2023",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Disappointing,,,4.0,September 2023,"September 13, 2023",Double Room with Two Double Beds,1,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,July 2023,"September 12, 2023",King Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,June 2023,"September 4, 2023",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,August 2023,"September 1, 2023",King Room,3,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,August 2023,"August 27, 2023",Double Room with Two Double Beds,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,August 2023,"August 15, 2023",Queen Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Disappointing,,,4.0,June 2023,"August 11, 2023",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Disappointing,,,4.0,July 2023,"August 2, 2023",Queen Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,July 2023,"July 31, 2023",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,July 2023,"July 25, 2023",Double Room with Two Double Beds,1,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,October 2023,"October 28, 2023",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Bad,,,1.0,October 2023,"November 4, 2023",Double Room with Two Double Beds,1,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,March 2024,"March 10, 2024",King Room,7,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,February 2024,"February 2, 2024",Queen Room,4,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Poor,,,2.0,February 2024,"February 29, 2024",Double Room with Two Double Beds,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,January 2024,"February 24, 2024",King Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,January 2024,"February 23, 2024",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Poor,,,2.0,January 2024,"February 18, 2024",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,February 2024,"February 18, 2024",Queen Room,2,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,February 2024,"February 17, 2024",Double Room with Two Double Beds,6,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,February 2024,"February 9, 2024",King Room,4,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,February 2024,"February 9, 2024",King Room,3,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Poor,,,2.0,February 2024,"February 7, 2024",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Poor,,,3.0,February 2024,"February 5, 2024",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,February 2024,"February 5, 2024",King Romantic Suite with Jacuzzi,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Wonderful,,,9.0,February 2024,"February 4, 2024",Queen Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,November 2023,"February 3, 2024",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Bad,,,1.0,January 2024,"February 2, 2024",Queen Room,2,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,November 2023,"November 8, 2023",King Room,3,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,January 2024,"January 28, 2024",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,January 2024,"January 8, 2024",Queen Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,January 2024,"January 4, 2024",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,December 2023,"January 3, 2024",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,December 2023,"December 21, 2023",King Romantic Suite with Jacuzzi,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,December 2023,"December 19, 2023",King Room,2,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,December 2023,"December 18, 2023",Queen Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,September 2023,"December 2, 2023",Double Room with Two Double Beds,2,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,December 2023,"December 2, 2023",King Room,1,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,October 2023,"December 2, 2023",King Romantic Suite with Jacuzzi,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Good,,,8.0,November 2023,"November 28, 2023",Double Room with Two Double Beds,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Exceptional,,,10.0,November 2023,"November 16, 2023",King Room - Disability Access,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Very Poor,,,2.0,November 2023,"November 9, 2023",Double Room with Two Double Beds,4,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,November 2021,"December 12, 2021",King Romantic Suite with Jacuzzi,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,December 2021,"December 15, 2021",Queen Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,December 2021,"December 15, 2021",Queen Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,June 2022,"July 15, 2022",Double Room with Two Double Beds,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,July 2022,"August 27, 2022",Queen Room,2,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,June 2022,"August 16, 2022",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,August 2022,"August 15, 2022",King Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,August 2022,"August 15, 2022",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,June 2022,"August 5, 2022",King Suite with Sofa Bed,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,July 2022,"August 3, 2022",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,July 2022,"July 26, 2022",Queen Room,5,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,June 2022,"July 22, 2022",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,July 2022,"July 19, 2022",King Romantic Suite with Jacuzzi,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,July 2022,"July 18, 2022",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,June 2022,"July 18, 2022",Double Room with Two Double Beds,4,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,July 2022,"July 17, 2022",Double Room with Two Double Beds,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,July 2022,"July 16, 2022",King Room,7,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,July 2022,"July 11, 2022",King Romantic Suite with Jacuzzi,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,August 2022,"September 5, 2022",King Room,1,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,July 2022,"July 11, 2022",King Room,2,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,July 2022,"July 9, 2022",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,July 2022,"July 8, 2022",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,April 2022,"July 5, 2022",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,June 2022,"July 4, 2022",King Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,June 2022,"July 1, 2022",King Room,3,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,June 2022,"June 27, 2022",King Room,1,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,June 2022,"June 24, 2022",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,June 2022,"June 21, 2022",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,June 2022,"June 18, 2022",King Romantic Suite with Jacuzzi,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,May 2022,"June 17, 2022",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,June 2022,"June 13, 2022",King Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,June 2022,"June 12, 2022",King Room - Disability Access,2,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,September 2022,"September 4, 2022",King Room,3,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,September 2022,"September 10, 2022",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,December 2021,"December 16, 2021",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,October 2022,"October 21, 2022",Double Room with Two Double Beds,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,November 2022,"November 14, 2022",Double Room with Two Double Beds,3,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,November 2022,"November 13, 2022",Double Room with Two Double Beds,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,September 2022,"November 12, 2022",Double Room with Two Double Beds,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,November 2022,"November 10, 2022",King Room,1,Group,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,November 2022,"November 10, 2022",Double Room with Two Double Beds,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,November 2022,"November 10, 2022",Queen Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
It was one night hotel. I think it's ok. I,,,5.0,November 2022,"November 10, 2022",Double Room with Two Double Beds,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,November 2022,"November 9, 2022",King Room,3,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,October 2022,"November 3, 2022",King Room - Disability Access,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,October 2022,"November 1, 2022",Double Room with Two Double Beds,7,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,October 2022,"October 26, 2022",King Room,5,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,September 2022,"October 25, 2022",Double Room with Two Double Beds,2,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,October 2022,"October 21, 2022",King Room,3,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,October 2022,"October 21, 2022",King Room,2,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,September 2022,"September 15, 2022",Double Room with Two Double Beds,2,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,October 2022,"October 21, 2022",Queen Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,October 2022,"October 19, 2022",Double Room with Two Double Beds,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,October 2022,"October 11, 2022",King Romantic Suite with Jacuzzi,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,September 2022,"October 10, 2022",King Room - Disability Access,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,October 2022,"October 10, 2022",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,October 2022,"October 2, 2022",Queen Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,October 2022,"October 2, 2022",Double Room with Two Double Beds,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,September 2022,"September 27, 2022",Double Room with Two Double Beds,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,September 2022,"September 25, 2022",King Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,September 2022,"September 22, 2022",King Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,September 2022,"September 20, 2022",King Romantic Suite with Jacuzzi,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,September 2022,"September 20, 2022",Double Room with Two Double Beds,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,September 2022,"September 19, 2022",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,May 2022,"June 9, 2022",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,June 2022,"June 8, 2022",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,May 2022,"May 30, 2022",Queen Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,February 2022,"February 5, 2022",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,March 2022,"March 14, 2022",King Romantic Suite with Jacuzzi,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,March 2022,"March 14, 2022",Queen Room,2,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Fair,,,5.0,March 2022,"March 9, 2022",King Room,1,Family,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Good,,,7.0,January 2022,"March 8, 2022",King Room,1,Couple,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
Pleasant,,,6.0,February 2022,"March 8, 2022",Queen Room,1,Solo traveler,6,0,0,0,0,0,0,0,0,0,0,0.00017648846645632098
