Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Very Good,,,8.0,June 2022,"July 17, 2022",Standard Bungalow,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 18, 2022",Executive Studio,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,April 2024,"May 17, 2024",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 24, 2022",Studio Chalet,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,August 2022,"August 3, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,January 2022,"January 11, 2022",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,July 2022,"August 4, 2022",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,December 2021,"January 9, 2022",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,December 2021,"December 28, 2021",One-Bedroom Apartment,5,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,August 2022,"August 8, 2022",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,August 2022,"August 8, 2022",Executive Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,July 2022,"August 9, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,August 2022,"August 10, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,August 2022,"August 10, 2022",Studio Chalet,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,June 2022,"August 11, 2022",Villa,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,December 2021,"December 27, 2021",Standard Bungalow,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,December 2021,"December 26, 2021",Standard Bungalow,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"August 12, 2022",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,December 2021,"December 19, 2021",One-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,July 2022,"August 1, 2022",Basic Triple Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 31, 2022",Executive Studio,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 31, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,January 2022,"January 16, 2022",Studio,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 24, 2022",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"January 18, 2022",Executive Studio,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 18, 2022",Superior Double Room,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,January 2022,"January 17, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,July 2022,"July 19, 2022",Basic Triple Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Relaxing trip,,,8.0,July 2022,"July 19, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,July 2022,"July 20, 2022",Standard Bungalow,5,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"July 30, 2022",Deluxe Lodge,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,July 2022,"July 20, 2022",Large Standard Cabin with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 24, 2022",One-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,January 2022,"January 14, 2022",Quadruple Room with Shared Bathroom,4,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,July 2022,"July 27, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,May 2022,"July 28, 2022",Villa,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,July 2022,"July 29, 2022",Chalet,4,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2022,"February 20, 2022",Executive Studio,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,January 2022,"February 20, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,February 2022,"February 21, 2022",Standard Bungalow,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,February 2022,"February 23, 2022",Executive Studio,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,March 2022,"March 19, 2022",One-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Our stay at debretts is always good plenty of room and activities to do enjoyed the hot pools as a f,,,8.0,April 2022,"April 22, 2022",Superior Double Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,March 2022,"March 15, 2022",One-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,April 2022,"April 22, 2022",Studio,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"March 14, 2022",Basic Double Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,April 2022,"April 22, 2022",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,February 2022,"March 14, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2022,"March 12, 2022",Family Room,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,April 2022,"April 23, 2022",Standard Bungalow,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,February 2022,"March 10, 2022",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,March 2022,"March 9, 2022",Villa,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,March 2022,"March 7, 2022",One-Bedroom Apartment,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"April 23, 2022",Executive Studio,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"April 25, 2022",Executive Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,March 2022,"March 6, 2022",Large Standard Cabin with Shared Bathroom,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2022,"March 20, 2022",Studio,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,February 2022,"March 21, 2022",Quadruple Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
A great stay,,,8.0,March 2022,"March 23, 2022",Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,February 2022,"March 31, 2022",Large Standard Cabin with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,April 2022,"April 15, 2022",Studio Chalet,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"April 9, 2022",Studio Chalet,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,April 2022,"April 15, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,April 2022,"April 7, 2022",Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,March 2022,"March 31, 2022",One-Bedroom Apartment,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,April 2022,"April 15, 2022",Villa,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"March 29, 2022",Chalet,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"March 24, 2022",Large Standard Cabin with Shared Bathroom,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,April 2022,"April 18, 2022",One-Bedroom Apartment,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"March 28, 2022",Executive Studio,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,April 2022,"April 19, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,February 2022,"April 20, 2022",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,February 2022,"March 27, 2022",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"March 26, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"March 5, 2022",Chalet,4,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"March 4, 2022",Chalet,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,April 2022,"April 27, 2022",Two-Bedroom Apartment,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,April 2022,"June 14, 2022",Studio,3,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 20, 2022",Villa,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 20, 2022",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 25, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 29, 2022",Basic Double Room with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,February 2022,"February 28, 2022",Chalet,7,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2022,"June 7, 2022",Villa,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2022,"February 28, 2022",Superior Double Room,4,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 18, 2022",Basic Triple Room with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,June 2022,"June 16, 2022",Villa,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"June 17, 2022",Studio,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,February 2022,"February 27, 2022",Chalet,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,February 2022,"February 24, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2022,"June 20, 2022",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,February 2022,"February 23, 2022",Quadruple Room with Shared Bathroom,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 19, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,May 2022,"May 16, 2022",Deluxe Three-Bedroom Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,April 2022,"April 28, 2022",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 5, 2022",Standard Bungalow,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"March 2, 2022",Basic Double Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Exceptional,,,10.0,February 2024,"February 7, 2024",Large Standard Cabin with Shared Bathroom,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"May 1, 2022",Deluxe Lodge,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 2, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,April 2022,"May 2, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,May 2022,"May 4, 2022",Standard Bungalow,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 7, 2022",Quadruple Room with Shared Bathroom,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 16, 2022",Executive Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,March 2022,"March 1, 2022",Villa,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,April 2022,"May 8, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,February 2022,"February 28, 2022",Studio,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,May 2022,"May 10, 2022",Deluxe Lodge,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,April 2022,"May 10, 2022",One-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2022,"May 15, 2022",Large Standard Cabin with Shared Bathroom,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,December 2021,"December 19, 2021",One-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Great,,,8.0,December 2021,"December 16, 2021",Basic Triple Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,December 2021,"December 14, 2021",Basic Triple Room with Shared Bathroom,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2022,"October 13, 2022",Executive Studio,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"October 31, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,September 2021,"September 16, 2021",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"October 31, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2022,"November 1, 2022",Basic Double Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,August 2021,"September 15, 2021",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2022,"November 2, 2022",Chalet,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,October 2022,"November 2, 2022",One-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2022,"November 2, 2022",Two-Bedroom Apartment,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,November 2022,"November 2, 2022",Executive Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2022,"November 4, 2022",Deluxe Lodge,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 4, 2022",Chalet,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,November 2022,"November 5, 2022",Large Standard Cabin with Shared Bathroom,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 5, 2022",Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,August 2021,"September 14, 2021",Deluxe Three-Bedroom Chalet,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 6, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"October 30, 2022",Basic Triple Room with Shared Bathroom,3,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,September 2021,"September 18, 2021",Chalet,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,September 2022,"October 28, 2022",Basic Double Room with Shared Bathroom,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,October 2022,"October 21, 2022",Villa,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,October 2022,"October 16, 2022",Deluxe Lodge,4,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2021,"October 9, 2021",Chalet,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2021,"October 8, 2021",Villa,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2022,"October 17, 2022",Villa,4,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,September 2021,"September 30, 2021",Two-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"October 20, 2022",Standard Bungalow,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,September 2022,"October 22, 2022",Basic Double Room with Shared Bathroom,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,October 2022,"October 27, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,September 2022,"October 23, 2022",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,September 2021,"September 30, 2021",Villa,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,September 2022,"October 23, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2022,"October 24, 2022",Villa,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,September 2021,"September 19, 2021",Large Standard Cabin with Shared Bathroom,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,October 2022,"October 26, 2022",Executive Studio,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 6, 2022",Villa,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 7, 2022",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,October 2022,"November 8, 2022",Two-Bedroom Apartment,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 26, 2022",Chalet,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,November 2022,"November 24, 2022",One-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 24, 2022",Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,November 2022,"November 24, 2022",One-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 24, 2022",Chalet,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"November 26, 2022",One-Bedroom Apartment,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 26, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 27, 2022",One-Bedroom Apartment,3,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,November 2022,"November 22, 2022",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,May 2024,"June 7, 2024",Basic Double Room with Shared Bathroom,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,April 2024,"May 27, 2024",Villa,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,November 2022,"November 27, 2022",Villa,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,November 2022,"November 27, 2022",Quadruple Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 28, 2022",Standard Bungalow,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,November 2022,"November 29, 2022",Superior Double Room,5,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 23, 2022",One-Bedroom Apartment,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2024,"June 21, 2024",Villa,4,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 8, 2022",Villa,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 14, 2022",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,September 2021,"September 13, 2021",Superior Double Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,September 2021,"September 12, 2021",Quadruple Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,August 2021,"September 10, 2021",Standard Bungalow,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,October 2022,"November 13, 2022",Two-Bedroom Apartment,3,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 13, 2022",Executive Studio,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 13, 2022",Studio,2,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2024,"August 16, 2024",Deluxe Lodge,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,June 2024,"June 30, 2024",One-Bedroom Apartment,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,November 2022,"November 14, 2022",Executive Studio,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,November 2022,"November 15, 2022",Large Standard Cabin with Shared Bathroom,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 15, 2022",One-Bedroom Apartment,1,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Wonderful,,,9.0,November 2022,"November 16, 2022",Large Standard Cabin with Shared Bathroom,1,Group,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Very Good,,,8.0,November 2022,"November 21, 2022",Villa,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"November 21, 2022",Basic Triple Room with Shared Bathroom,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
Good,,,7.0,October 2022,"October 15, 2022",Quadruple Room with Shared Bathroom,2,Family,8.3,0,0,0,0,0,0,0,0,0,0,6.636334040590618e-05
